uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31560,30392,30556,29692,28740,39,-198,16845,-149,0,216,1709870367,0,12021,12047,12017,12056,12073,12061,12001,11912,30652,196,159,96,13545,9890,-1284,0,0,0,1709870367,1,17917,17887,17807,17698,17693,17734,17759,17810,11233,418,121,41,11446,-12635,4498,0,0,0,1709870367,2,17653,17719,17747,17723,17788,17847,17854,17805,11064,305,164,110,5789,-10715,-11629,0,0,0,1709870367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31600,30444,30484,29772,30212,39,-198,16845,-149,0,216,1709870368,0,11662,11578,11523,11448,11456,11492,11540,11595,26758,375,61,48,12146,12776,-4061,0,0,0,1709870368,1,17027,17097,17178,17206,17255,17294,17259,17165,6409,440,156,66,8525,-13578,7423,0,0,0,1709870368,2,16737,16592,16479,16487,16585,16714,16812,16972,2306,864,156,142,7968,-13310,-9096,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30516,30500,29988,30976,39,-198,16845,-149,0,216,1709870368,0,11878,11919,11953,12005,12080,12151,12132,12052,30634,502,127,73,14006,10344,-3606,0,0,0,1709870368,1,17790,17860,17867,17776,17707,17709,17698,17700,11035,356,115,31,10233,-10209,6351,0,0,0,1709870368,2,17681,17748,17809,17850,17895,17880,17791,17773,11355,362,24,87,6119,-9167,-11115,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30564,30484,30104,31036,39,-198,16845,-149,0,216,1709870368,0,12188,12200,12105,12060,12161,12191,12195,12180,31744,205,158,65,13651,5962,-2119,0,0,0,1709870368,1,18190,18177,18158,18154,18261,18299,18355,18304,14826,392,64,90,11667,-7863,4249,0,0,0,1709870368,2,18529,18569,18601,18605,18677,18671,18639,18741,17960,240,111,215,5408,-6125,-11979,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31476,30460,30516,30008,30968,39,-198,16845,-149,0,216,1709870368,0,12259,12374,12368,12350,12227,12205,12255,12232,32734,323,137,90,11616,6622,-5115,0,0,0,1709870368,1,21129,20988,20964,20890,20887,20913,20902,20831,36432,297,234,232,13058,-8520,6384,0,0,0,1709870368,2,18712,18673,18719,18669,18687,18746,18846,18903,18883,371,225,126,9744,-7535,-10973,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31568,30472,30572,28756,29124,39,-198,16845,-149,0,216,1709870368,0,12878,12915,12797,12688,12733,12810,12728,12762,36774,286,288,50,11769,5365,-5008,0,0,0,1709870368,1,15287,15310,15306,15288,15349,15502,15625,15574,57705,657,299,129,13694,-7519,6135,0,0,0,1709870368,2,19022,19164,19300,19384,19303,19074,18979,18961,22115,856,116,61,9989,-5808,-11132,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31552,30516,30528,29448,30120,39,-198,16845,-149,0,216,1709870368,0,11994,11968,11970,11903,11817,11762,11839,11894,29611,424,67,43,12991,6247,-7609,0,0,0,1709870368,1,16980,16960,17078,17118,17078,17084,17170,17232,5628,280,360,118,13213,-7545,9271,0,0,0,1709870368,2,16519,16466,16526,16576,16624,16451,16494,16517,1101,160,214,76,11674,-6652,-10462,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30512,30624,27728,31004,39,-198,16845,-149,0,216,1709870368,0,12346,12193,12080,12094,12153,12216,12256,12266,32068,433,170,95,12017,5246,-10041,0,0,0,1709870368,1,20601,20551,20491,20442,20430,20479,20587,20617,33126,384,55,23,14005,-5633,10639,0,0,0,1709870368,2,17243,17119,17072,17086,17184,17288,17267,17162,6349,368,181,126,14044,-6138,-9757,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31556,30528,30800,26184,30960,39,-198,16845,-149,0,216,1709870368,0,12057,12160,12193,12207,12076,12093,12064,12230,31544,166,221,128,11133,4473,-10277,0,0,0,1709870368,1,18521,18528,18480,18558,18614,18580,18465,18351,17025,302,275,130,12334,-4297,11291,0,0,0,1709870368,2,18612,18559,18369,18242,18299,18366,18406,18375,16156,543,336,114,13388,-5189,-8170,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31476,30548,30508,29208,31080,39,-198,16845,-149,0,216,1709870368,0,11820,11779,11778,11794,11838,11929,11797,11837,29036,181,113,130,10197,4443,-10359,0,0,0,1709870368,1,17285,17337,17237,17305,17271,17129,17112,17231,6835,342,218,109,9736,-3294,12425,0,0,0,1709870368,2,18048,18157,18206,18044,18065,17959,18033,18125,13565,312,136,232,13065,-4584,-6778,0,0,0,1709870368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30580,27976,29528,31000,39,-198,16845,-149,0,216,1709870369,0,11901,11941,11969,12144,12271,12325,12199,12090,31304,822,32,60,9660,4816,-10936,0,0,0,1709870369,1,18512,18494,18457,18548,18572,18529,18318,18142,16500,547,454,280,10982,-3799,12208,0,0,0,1709870369,2,17936,17805,17737,17843,17879,17920,17748,17791,11587,82,342,178,14486,-5331,-6585,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31568,30708,29860,29604,30956,39,-198,16845,-149,0,216,1709870369,0,12184,12212,12107,12108,12082,11958,11963,12128,31206,428,206,94,10350,5003,-10622,0,0,0,1709870369,1,17417,17244,17244,17345,17366,17379,17326,17286,7535,160,213,190,10882,-4458,11862,0,0,0,1709870369,2,17916,17947,17846,17752,17798,17887,17898,17856,11828,248,227,20,14293,-5670,-6772,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30472,30320,29748,31124,39,-198,16845,-149,0,216,1709870369,0,12127,11978,11735,11310,11725,12015,12114,12116,29583,1358,567,259,9899,4020,-11082,0,0,0,1709870369,1,18075,18205,18185,18125,18210,18360,18378,18335,14801,461,297,185,11234,-3920,12016,0,0,0,1709870369,2,17870,17910,17833,17706,17642,17713,17907,17980,11489,575,236,106,14360,-5108,-6694,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31652,28480,30244,29844,31068,39,-198,16845,-149,0,216,1709870369,0,11287,10879,10942,11498,12015,12401,12521,12294,28300,3449,536,222,10510,5108,-11804,0,0,0,1709870369,1,18756,18671,18430,17952,17653,17488,17367,17346,12591,2775,1056,723,11754,-3916,12498,0,0,0,1709870369,2,17847,17801,17783,17825,18103,18248,18265,18235,13035,1123,98,261,14202,-5453,-6795,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31700,26400,30112,29856,31044,39,-198,16845,-149,0,216,1709870369,0,12353,12419,12253,12284,12265,12357,12391,12358,33144,235,136,129,10633,4492,-11795,0,0,0,1709870369,1,16326,16427,16518,16515,16445,16348,16365,16376,248,346,161,76,10639,-3512,12628,0,0,0,1709870369,2,18402,18425,18432,18486,18501,18551,18497,18534,16756,243,51,72,13760,-4539,-7270,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31452,30560,30524,30000,31004,39,-198,16845,-149,0,216,1709870369,0,12025,12064,12038,12112,12079,12143,12095,11974,30994,208,124,140,10667,4682,-11521,0,0,0,1709870369,1,18497,18553,18490,18398,18435,18592,18672,18582,17147,377,283,47,11547,-3838,11869,0,0,0,1709870369,2,18067,18075,18074,17968,17914,17931,18114,18204,13275,434,265,118,14507,-4952,-7005,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29768,30440,30572,30000,31048,39,-198,16845,-149,0,216,1709870369,0,12124,12249,12199,12060,11863,11833,11840,11869,30501,893,161,123,9017,4519,-10135,0,0,0,1709870369,1,20256,20198,20202,20081,19958,19862,19825,19429,28739,1078,580,612,12260,-4019,11350,0,0,0,1709870369,2,17137,17176,17248,17321,17478,17717,17292,17344,7641,834,240,355,13992,-5134,-8074,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32168,29760,30780,30032,31088,39,-198,16845,-149,0,216,1709870369,0,12135,12131,12244,12403,12391,12292,12123,12141,32323,587,199,65,9802,3705,-10763,0,0,0,1709870369,1,17025,16906,16674,16650,16664,16659,16709,16826,3041,660,318,105,11543,-4126,11363,0,0,0,1709870369,2,17966,18044,18145,18276,18005,18037,18007,17975,13383,433,248,186,13604,-4575,-7737,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31208,30392,30532,30020,31072,39,-198,16845,-149,0,216,1709870369,0,13669,13183,12570,11163,11038,11359,12048,12792,32285,5115,593,428,8964,4301,-12154,0,0,0,1709870369,1,18040,17979,18103,18389,18500,18606,18631,18642,15818,1359,486,217,10645,-2937,12815,0,0,0,1709870369,2,18166,18142,18192,18339,18479,18510,18336,18051,15143,802,286,174,14068,-4121,-6000,0,0,0,1709870369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31676,26608,30700,30032,31016,39,-198,16845,-149,0,216,1709870370,0,12318,11724,11575,11771,12095,12465,12847,13215,32474,2907,797,386,10321,4315,-12128,0,0,0,1709870370,1,19288,19403,19544,19668,19399,19102,18776,18711,22819,1754,388,373,9799,-2685,13783,0,0,0,1709870370,2,18682,18870,18925,18890,18853,18919,18923,18733,19723,326,354,78,14187,-4514,-6641,0,0,0,1709870370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31632,26960,30648,30020,31016,39,-198,16845,-149,0,216,1709870370,0,12068,12106,12070,11876,11858,11886,11934,12008,30269,499,133,83,10363,4258,-11998,0,0,0,1709870370,1,18614,18578,18422,18384,18383,18389,18379,18377,16454,402,284,140,10395,-2888,12731,0,0,0,1709870370,2,17543,17584,17615,17667,17551,17592,17520,17386,9386,357,129,219,14183,-4708,-7047,0,0,0,1709870370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31536,30444,30268,30056,31044,39,-198,16845,-149,0,216,1709870370,0,12045,11960,11873,11907,11976,12044,11921,11934,30124,129,279,113,9754,3761,-11312,0,0,0,1709870370,1,17169,17243,17174,17200,17004,17012,17123,17228,6081,398,212,94,11283,-2671,12291,0,0,0,1709870370,2,17271,17107,17128,17222,17357,17359,17279,17077,6728,431,277,208,14766,-4588,-7165,0,0,0,1709870370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31496,30852,29672,30300,31004,39,-198,16845,-149,0,216,1709870370,0,12354,12296,12158,12175,12202,12227,12241,12278,32395,293,171,66,9752,4033,-11651,0,0,0,1709870370,1,17734,17813,17879,17898,17973,17853,17883,17798,11759,340,62,147,9827,-2719,13185,0,0,0,1709870370,2,17770,17767,17817,17687,17712,17849,17959,17987,11476,463,299,160,14388,-4272,-6530,0,0,0,1709870370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31532,30628,28188,30128,31048,39,-198,16845,-149,0,216,1709870370,0,12266,12302,12282,12186,12100,12096,12099,12093,31887,464,119,90,10677,3824,-11328,0,0,0,1709870370,1,18464,18515,18566,18561,18566,18636,18743,18601,17580,331,279,77,11149,-2924,12272,0,0,0,1709870370,2,18797,18858,18620,18582,18513,18532,18645,18674,18149,596,141,190,14289,-4389,-6319,0,0,0,1709870370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
